feature_id,module_id,label,gender,help_tip,is_required,is_range_bar,field,config_type,place_type,order_no,allow_custom,status,created_at,updated_at
425,198,"{""en"": ""Training"", ""es"": ""Entrenamientos""}",0,"{""en"": ""Choose the types of training you offer"", ""es"": ""Elige los tipos de entrenamiento que ofreces.""}",0,0,3,0,0,1,0,0,2018-06-19 18:44:49.0,2018-10-11 16:32:28.0
426,199,"{""en"": ""Services"", ""es"": ""Servicios""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-19 18:55:35.0,2018-06-25 18:07:45.0
427,200,"{""en"": ""Types"", ""es"": ""Tipos""}",0,"{""en"": ""Choose the types of programs you offer. "", ""es"": ""Seleccione los tipos de programas que ofrece""}",0,0,3,0,0,0,0,0,2018-06-19 18:57:33.0,2018-06-25 18:06:37.0
428,201,"{""en"": ""Services"", ""es"": ""Servicios""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-19 19:03:12.0,2018-06-19 19:03:58.0
429,202,"{""en"": ""Type of Agency"", ""es"": ""Tipo de Agencia""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-19 19:05:11.0,2018-06-25 18:03:38.0
430,203,"{""en"": ""Type of Hotel"", ""es"": ""Tipo de Hotel""}",0,"{""en"": """", ""es"": """"}",0,0,2,0,0,0,0,0,2018-06-19 19:10:33.0,2018-06-19 19:11:10.0
431,203,"{""en"": ""Lodgings Plans"", ""es"": ""Planes de Alojamiento""}",0,"{""en"": ""Choose the food plan you offer. "", ""es"": ""Seleccione el tipo de plan que ofrece""}",0,0,3,0,0,0,0,0,2018-06-19 19:13:55.0,2018-10-11 18:15:11.0
432,204,"{""en"": ""Airline Category"", ""es"": ""Categoría de Aerolínea""}",0,"{""en"": ""Choose which category of airline belongs"", ""es"": ""Escoja a qué categoría de aerolínea pertenece.""}",0,0,3,0,0,0,0,0,2018-06-19 19:24:07.0,2018-10-11 17:13:22.0
433,205,"{""en"": ""Printing System"", ""es"": ""Sistema de Impresión""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 17:51:01.0,2018-06-20 17:52:48.0
434,206,"{""en"": ""Type of Editing"", ""es"": ""Tipo de Edición""}",0,"{""en"": ""Select the types of edition you use."", ""es"": ""Seleccione los tipos de edición que utiliza.""}",0,0,3,0,0,0,0,0,2018-06-20 18:06:59.0,2018-10-11 18:35:13.0
435,207,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 18:13:35.0,2018-10-11 19:38:00.0
436,208,"{""en"": ""Types"", ""es"": ""Tipos""}",0,"{""en"": ""Choose the theater genre you specialize in. "", ""es"": ""Seleccione los géneros teatrales en los que se especializa.""}",0,0,3,0,0,0,0,0,2018-06-20 18:17:34.0,2018-06-25 17:32:44.0
437,208,"{""en"": ""Play(s)"", ""es"": ""Obra(s)""}",0,"{""en"": ""Mention the plays that have been presented in this theater. "", ""es"": ""Mencione las obras que han sido presentadas en este teatro. ""}",0,0,5,0,0,0,0,0,2018-06-20 18:18:33.0,2018-06-20 18:19:32.0
438,209,"{""en"": ""Type of Gallery"", ""es"": ""Tipo de Galería""}",0,"{""en"": """", ""es"": """"}",0,0,2,0,0,0,0,0,2018-06-20 18:25:46.0,2018-06-20 18:29:26.0
439,210,"{""en"": ""Classes Offered"", ""es"": ""Clases que Ofrece""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 18:36:35.0,2018-06-20 18:37:40.0
440,211,"{""en"": ""Exhibitions"", ""es"": ""Exhibiciones""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 18:48:24.0,2018-10-11 19:32:19.0
441,212,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:02:24.0,2018-06-20 19:02:58.0
442,213,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:07:29.0,2018-06-20 19:09:28.0
443,214,"{""en"": ""Location"", ""es"": ""Ubicación""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-06-20 19:13:16.0,2018-10-12 16:30:47.0
444,215,"{""en"": ""Style"", ""es"": ""Estilo""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,1,1,0,2018-06-20 19:21:34.0,2018-10-12 15:45:05.0
445,216,"{""en"": ""Representations"", ""es"": ""Representaciones""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:25:16.0,2018-06-20 19:28:09.0
446,216,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:26:21.0,2018-06-20 19:29:01.0
447,216,"{""en"": ""Type of Structure"", ""es"": ""Tipo de Estructura""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:27:38.0,2018-06-20 19:29:26.0
450,218,"{""en"": ""Type of Structure"", ""es"": ""Tipo de Estructura""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:31:04.0,2018-06-20 19:31:04.0
453,219,"{""en"": ""Type of Structure"", ""es"": ""Tipo de Estructura""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:31:09.0,2018-06-20 19:31:09.0
454,217,"{""en"": ""Specialty"", ""es"": ""Especialidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:42:28.0,2018-06-20 19:44:14.0
455,220,"{""en"": ""Specialty"", ""es"": ""Especialidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:44:57.0,2018-06-20 19:44:57.0
456,220,"{""en"": ""Work Style"", ""es"": ""Forma de Trabajo""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:48:10.0,2018-06-20 19:48:32.0
457,221,"{""en"": ""Specialty"", ""es"": ""Especialidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:50:32.0,2018-06-20 19:50:44.0
458,223,"{""en"": ""Specialty"", ""es"": ""Especialidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:51:37.0,2018-06-20 19:51:37.0
459,224,"{""en"": ""Specialty"", ""es"": ""Especialidad""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:52:26.0,2018-06-20 19:52:26.0
460,224,"{""en"": ""Location"", ""es"": ""Ubicación""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-20 19:58:34.0,2018-06-20 19:59:11.0
461,222,"{""en"": ""Theme"", ""es"": ""Tema""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,0,1,0,2018-06-20 20:03:11.0,2018-06-20 20:04:07.0
462,225,"{""en"": ""Services"", ""es"": ""Servicios""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 14:03:40.0,2018-06-21 14:04:13.0
464,226,"{""en"": ""Beers Offered"", ""es"": ""Cervezas que Ofrece""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,0,1,0,2018-06-21 14:10:20.0,2018-10-12 16:56:26.0
465,227,"{""en"": ""Services"", ""es"": ""Servicios""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 14:13:52.0,2018-06-21 14:15:29.0
466,227,"{""en"": ""Types of Wine"", ""es"": ""Tipos de Vino""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 14:14:58.0,2018-06-21 14:15:47.0
467,228,"{""en"": ""Products"", ""es"": ""Productos""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 14:18:38.0,2018-06-21 14:19:35.0
468,230,"{""en"": ""Languages"", ""es"": ""Idiomas""}",0,"{""en"": ""Mention the language(s) that are taught in this school"", ""es"": ""Mencione los idiomas que se enseñan en esta escuela.""}",0,0,10,0,0,0,1,0,2018-06-21 14:21:28.0,2018-06-24 14:41:45.0
469,229,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 14:24:04.0,2018-06-21 14:25:10.0
473,233,"{""en"": ""Careers Offered"", ""es"": ""Carreras Ofertadas""}",0,"{""en"": """", ""es"": """"}",0,0,10,0,0,0,1,0,2018-06-21 14:52:09.0,2018-10-12 18:01:35.0
475,233,"{""en"": ""Degrees Offered"", ""es"": ""Grados Ofertados""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 15:03:26.0,2018-10-12 18:01:55.0
476,232,"{""en"": ""Type of Databases"", ""es"": ""Tipo de Base de Datos""}",0,"{""en"": ""Choose the type of databases you develop."", ""es"": ""Seleccione los tipos de bases de datos que desarrolla.""}",0,0,3,0,0,0,0,0,2018-06-21 15:13:06.0,2018-06-24 14:36:15.0
477,231,"{""en"": ""Type of Software"", ""es"": ""Tipo de Software""}",0,"{""en"": ""Choose the type of software you develop. "", ""es"": ""Seleccione los tipos de software que desarrolla.""}",0,0,3,0,0,0,0,0,2018-06-21 15:15:38.0,2018-06-24 14:40:13.0
478,234,"{""en"": ""Services Offered"", ""es"": ""Servicios que Ofrece""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-21 15:37:31.0,2018-06-21 15:38:47.0
479,191,"{""en"": ""Specialties"", ""es"": ""Especialidades""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-22 19:45:43.0,2018-06-25 18:34:14.0
480,191,"{""en"": ""Collaborations"", ""es"": ""Colaboraciones""}",0,"{""en"": ""Mention collaborations that you have had with other academies or brands."", ""es"": ""Mencione colaboraciones que ha tenido con otras academias o marcas.""}",0,0,5,0,0,0,0,0,2018-06-22 19:45:58.0,2018-10-11 15:20:49.0
481,194,"{""en"": ""Way of Betting"", ""es"": ""Forma de Apostar""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,0,0,0,2018-06-25 18:18:19.0,2018-06-25 18:19:06.0
482,164,"{""en"": ""Gender"", ""es"": ""Género""}",0,"{""en"": ""Choose the sexual gender you work with. "", ""es"": ""Seleccione el género con el que trabaja""}",0,0,4,0,0,0,0,0,2018-06-25 19:31:26.0,2018-10-08 15:54:56.0
483,160,"{""en"": ""Preproduction"", ""es"": ""Preproducción""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-06-25 19:37:24.0,2018-10-09 16:23:53.0
484,157,"{""en"": ""Clientele"", ""es"": ""Clientela""}",0,"{""en"": ""Choose the clientele you work with. "", ""es"": ""Seleccione la clientela con la que trabaja.""}",0,0,3,0,0,1,0,0,2018-06-25 19:43:43.0,2018-09-28 19:19:45.0
485,156,"{""en"": ""Clientele"", ""es"": ""Clientela""}",0,"{""en"": ""Choose the gender you work with. "", ""es"": ""Seleccione el género con el que trabaja.""}",0,0,3,0,0,1,0,0,2018-06-25 19:45:14.0,2018-10-08 18:21:33.0
490,43,"{""en"": ""Speciality on"", ""es"": ""Especialidad en""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,0,0,0,2018-06-26 18:12:36.0,2018-09-10 19:06:58.0
491,28,"{""en"": ""Speciality on"", ""es"": ""Especialidad en""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,0,0,0,2018-06-26 18:29:30.0,2018-09-10 18:11:52.0
492,23,"{""en"": ""Agent"", ""es"": ""Representante""}",0,"{""en"": ""Name of the agent"", ""es"": ""Nombre del representante""}",0,0,1,0,0,0,0,0,2018-09-10 18:52:32.0,2018-09-10 18:52:32.0
494,235,"{""en"": ""Bass Played"", ""es"": ""Bajo que Toca""}",0,"{""en"": ""Choose the type or types of bass that you play. "", ""es"": ""Seleccione el tipo o tipos de bajo que sabe usar. ""}",0,0,3,0,0,0,0,0,2018-09-11 16:39:48.0,2018-09-11 17:20:30.0
495,235,"{""en"": ""Type of Bass Owned"", ""es"": ""Tipo de Bajo que Posee""}",0,"{""en"": ""Choose the type or types of bass that you own. "", ""es"": ""Seleccione el tipo o tipos de bajo que posee. ""}",0,0,3,0,0,0,0,0,2018-09-11 16:51:04.0,2018-09-11 16:51:04.0
496,235,"{""en"": ""Characteristics"", ""es"": ""Características""}",0,"{""en"": ""Characteristics of your Bass. If you have one"", ""es"": ""Características del bajo que posee""}",0,0,3,0,0,0,0,0,2018-09-11 16:53:55.0,2018-09-11 16:57:25.0
499,69,"{""en"": ""Experience in"", ""es"": ""Experiencia en""}",0,"{""en"": ""Select the places where this skill has worked."", ""es"": ""Seleccione los lugares donde ha trabajado esta habilidad.""}",0,0,3,0,0,0,0,0,2018-09-11 18:47:24.0,2018-09-11 18:50:23.0
500,69,"{""en"": ""Artists Collaborations"", ""es"": ""Colaboración con Artistas""}",0,"{""en"": ""If any, mention collaborations you have had with artists in this area."", ""es"": ""Si hay alguno, menciona las colaboraciones que has tenido con artistas en esta área.""}",0,0,5,0,0,0,0,0,2018-09-11 18:55:38.0,2018-09-11 18:57:12.0
501,70,"{""en"": ""Experience in"", ""es"": ""Experiencia en""}",0,"{""en"": ""Choose the places in which you have participated as a presenter."", ""es"": ""Elija los lugares en los que ha participado como presentador.""}",0,0,3,0,0,0,0,0,2018-09-11 19:02:25.0,2018-09-11 19:03:58.0
502,70,"{""en"": ""Artists Collaborations"", ""es"": ""Colaboración con Artistas""}",0,"{""en"": ""If any, mention collaborations you have had with artists in this area."", ""es"": ""Si hay alguno, menciona las colaboraciones que has tenido con artistas en esta área.""}",0,0,5,0,0,0,0,0,2018-09-11 19:06:28.0,2018-09-11 19:06:28.0
503,72,"{""en"": ""Experience in"", ""es"": ""Experiencia en""}",0,"{""en"": ""Choose the places where you have worked as."", ""es"": ""Elija los lugares donde ha trabajado.""}",0,0,3,0,0,1,0,0,2018-09-11 19:18:07.0,2018-09-12 14:46:30.0
504,74,"{""en"": ""Film / Theatrical Genre"", ""es"": ""Género Cinematográfico / Teatral""}",0,"{""en"": ""Mention the genres where you have had experience."", ""es"": ""Mencione los géneros en los que ha tenido experiencia.""}",0,0,10,0,0,3,1,0,2018-09-12 15:52:46.0,2018-09-12 15:58:02.0
505,75,"{""en"": ""Experience in"", ""es"": ""Experiencia en""}",0,"{""en"": ""Choose the places where you have worked as."", ""es"": ""Elija los lugares donde ha trabajado.""}",0,0,3,0,0,1,0,0,2018-09-12 16:32:31.0,2018-09-12 17:20:01.0
506,75,"{""en"": ""Speciality on"", ""es"": ""Especialidad en""}",0,"{""en"": ""Select the type of combat in which you specialize."", ""es"": ""Seleccione el tipo de combate en el que se especializa.""}",0,0,3,0,0,3,0,0,2018-09-12 16:34:00.0,2018-09-12 17:20:01.0
507,75,"{""en"": ""Weapons Type"", ""es"": ""Tipo de Armas""}",0,"{""en"": ""Choose the types of weapons that you know how to use. "", ""es"": ""Elige los tipos de armas que sabes cómo usar.""}",0,0,10,0,0,4,1,0,2018-09-12 16:55:56.0,2018-09-27 19:47:51.0
508,75,"{""en"": ""Filmography / Theatre Credits"", ""es"": ""Filmografía / Obras""}",0,"{""en"": ""Write where you have worked as."", ""es"": ""Escriba donde ha trabajado.""}",0,0,5,0,0,2,0,0,2018-09-12 17:18:52.0,2018-09-12 17:20:01.0
509,80,"{""en"": ""Types of Photography"", ""es"": ""Tipos de Fotografía""}",0,"{""en"": ""Choose the types of photography that you do. "", ""es"": ""Elija los tipos de fotografía que hace.""}",0,0,3,0,0,1,0,0,2018-09-13 19:02:23.0,2018-09-14 14:29:22.0
511,84,"{""en"": ""Speciality on"", ""es"": ""Especialidad en""}",0,"{""en"": ""Select one or more specialties that you have."", ""es"": ""Seleccione una o más especialidades que tenga.""}",0,0,3,0,0,2,0,0,2018-09-14 14:49:27.0,2018-09-14 14:54:57.0
512,237,"{""en"": ""Experience in"", ""es"": ""Experiencia en""}",0,"{""en"": ""Choose the places where you have worked as."", ""es"": ""Elija los lugares donde ha trabajado.""}",0,0,3,0,0,1,0,0,2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
514,237,"{""en"": ""Weapons type"", ""es"": ""Tipo de armas""}",0,"{""en"": ""Choose the types of weapons that you know how to use. "", ""es"": ""Elige los tipos de armas que sabes cómo usar.""}",0,0,10,0,0,4,1,0,2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
515,237,"{""en"": ""Filmography / Theatre Credits"", ""es"": ""Filmografía / Obras""}",0,"{""en"": ""Write where you have worked as."", ""es"": ""Escriba donde ha trabajado.""}",0,0,5,0,0,2,0,0,2018-09-14 19:30:02.0,2018-09-14 19:30:02.0
516,238,"{""en"": ""Programs you dominate"", ""es"": ""Programas que sabe utilizar""}",0,"{""en"": ""Mention the programs and softwares you know how to use."", ""es"": ""Mencione los programas y softwares que domina. ""}",0,0,10,0,0,0,1,0,2018-09-14 20:18:48.0,2018-09-14 20:18:48.0
517,238,"{""en"": ""Programs you own"", ""es"": ""Programas que posee""}",0,"{""en"": ""Mention the programs and softwares you own."", ""es"": ""Mencione los programas y softwares que posee. ""}",0,0,10,0,0,0,1,0,2018-09-14 20:18:49.0,2018-09-14 20:18:49.0
518,47,"{""en"": ""Programs you own"", ""es"": ""Programas que posee""}",0,"{""en"": ""Mention the programs and softwares you own."", ""es"": ""Mencione los programas y softwares que posee.""}",0,0,10,0,0,0,1,0,2018-09-14 20:33:56.0,2018-09-14 20:35:00.0
519,85,"{""en"": ""Programs you Dominate"", ""es"": ""Programas que Domina""}",0,"{""en"": ""Mention the programs and softwares you know how to use."", ""es"": ""Mencione los programas y softwares que domina.""}",0,0,10,0,0,3,1,0,2018-09-18 15:08:44.0,2018-10-11 18:41:00.0
520,87,"{""en"": ""Grappling Sports"", ""es"": ""Deportes de Agarre""}",0,"{""en"": ""Choose the types of grappling sport you have experience in."", ""es"": ""Seleccione los tipos de deportes de agarre en los que tiene experiencia.""}",0,0,10,0,0,3,1,0,2018-09-19 15:26:26.0,2018-12-20 16:26:53.0
522,87,"{""en"": ""Hybrid sports"", ""es"": ""Deportes Híbridos o Mixtos""}",0,"{""en"": ""Choose the types of matches you have experience in. "", ""es"": ""Seleccione los tipos de deportes híbridos o mixtos en los que tiene experiencia. ""}",0,0,10,0,0,3,1,0,2018-09-19 15:48:45.0,2018-09-19 17:31:41.0
523,87,"{""en"": ""Armed Sports"", ""es"": ""Deportes Armados""}",0,"{""en"": ""Select the armed combat types in which you have experience."", ""es"": ""Seleccione los tipos de combate armados en los que tiene experiencia. ""}",0,0,10,0,0,3,1,0,2018-09-19 15:50:15.0,2018-09-19 17:09:10.0
524,239,"{""en"": ""Striking Combats"", ""es"": ""Combates de Golpes""}",0,"{""en"": ""Select the type of striking combat for which you offer training."", ""es"": ""Selecciona el tipo de combate de golpes para el que ofreces entrenamiento.""}",0,0,10,0,0,1,1,0,2018-09-19 18:08:31.0,2018-09-26 15:52:47.0
525,239,"{""en"": ""Grappling Combats"", ""es"": ""Combates de Agarre""}",0,"{""en"": ""Select the type of grappling combat for which you offer training."", ""es"": ""Selecciona el tipo de combate de agarre para el que ofreces entrenamiento.""}",0,0,10,0,0,2,1,0,2018-09-19 18:08:31.0,2018-09-26 15:53:16.0
526,239,"{""en"": ""Hybrid Combats"", ""es"": ""Híbridos o Mixtos""}",0,"{""en"": ""Select the type of hybrid or mixed combat for which you offer training."", ""es"": ""Selecciona el tipo de combate híbrido o mixto para el que ofreces entrenamiento.""}",0,0,10,0,0,3,1,0,2018-09-19 18:08:31.0,2018-09-26 15:53:53.0
527,239,"{""en"": ""Armed Combat"", ""es"": ""Armados""}",0,"{""en"": ""Select the type of armed sport for which you offer training."", ""es"": ""Selecciona el tipo de deporte armado para el que ofreces entrenamiento.""}",0,0,10,0,0,4,1,0,2018-09-19 18:08:31.0,2018-09-26 15:54:08.0
530,89,"{""en"": ""Do you belong to a team?"", ""es"": ""Pertenece a algún equipo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,3,0,0,2018-09-19 19:07:33.0,2018-09-21 18:29:15.0
531,89,"{""en"": ""Team Name"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo. ""}",0,0,1,0,0,4,0,0,2018-09-19 19:08:28.0,2018-09-26 16:04:12.0
532,94,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a algún equipo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,2,0,0,2018-09-19 20:18:21.0,2018-09-19 20:19:53.0
533,94,"{""en"": ""Team Name"", ""es"": ""Nombre del equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,3,0,0,2018-09-19 20:19:28.0,2018-09-19 20:19:53.0
534,95,"{""en"": ""Team Name"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,4,0,0,2018-09-19 20:23:31.0,2018-09-26 16:25:41.0
535,95,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a algún equpo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,3,0,0,2018-09-19 20:24:15.0,2018-09-26 16:25:41.0
536,96,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a un equipo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,3,0,0,2018-09-20 00:05:58.0,2018-09-21 15:54:21.0
537,96,"{""en"": ""Team Name"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,4,0,0,2018-09-20 00:06:34.0,2018-09-21 15:54:21.0
544,97,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a un equipo?""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-09-20 17:10:43.0,2018-09-20 19:34:06.0
545,97,"{""en"": ""Name of the Team"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,3,0,0,2018-09-20 17:21:34.0,2018-09-20 19:34:06.0
546,97,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,6,0,0,2018-09-20 18:31:56.0,2018-09-20 19:19:40.0
547,97,"{""en"": ""Bats"", ""es"": ""Batea""}",0,"{""en"": ""Specify your swing"", ""es"": ""Specify your swing""}",0,0,4,0,0,4,0,0,2018-09-20 19:01:55.0,2018-09-20 19:33:33.0
548,97,"{""en"": ""Throws"", ""es"": ""Lanza""}",0,"{""en"": ""Specify how you throw"", ""es"": ""Especifica cómo tiras.""}",0,0,4,0,0,5,0,0,2018-09-20 19:18:07.0,2018-09-20 19:33:33.0
549,97,"{""en"": ""AVG"", ""es"": ""Promedio de Bateo""}",0,"{""en"": ""Batting average "", ""es"": ""Promedio de bateo""}",0,0,1,0,0,7,0,0,2018-09-20 19:24:05.0,2018-09-20 19:39:32.0
550,97,"{""en"": ""HR"", ""es"": ""Nº de Cuadrangulares""}",0,"{""en"": ""Total home runs until today"", ""es"": ""Total de cuadrangulares hasta hoy.""}",0,0,1,0,0,8,0,0,2018-09-20 19:26:26.0,2018-09-20 19:37:39.0
551,97,"{""en"": ""RBIs"", ""es"": ""Carreras Impulsadas""}",0,"{""en"": ""Total run batted in until today"", ""es"": ""Total de carreras impulsadas hasta hoy.""}",0,0,1,0,0,9,0,0,2018-09-20 19:29:38.0,2018-09-20 19:36:18.0
552,96,"{""en"": ""Position"", ""es"": ""Posición""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,1,0,0,2018-09-21 15:06:15.0,2018-09-21 15:54:27.0
553,98,"{""en"": ""Do you belong to a team?"", ""es"": ""¿Perteneces a un equipo?""}",0,"{""en"": """", ""es"": """"}",0,0,4,0,0,2,0,0,2018-09-21 16:09:52.0,2018-09-21 16:12:49.0
554,98,"{""en"": ""Team Name"", ""es"": ""Nombre del Equipo""}",0,"{""en"": ""If apply, write the name of your team."", ""es"": ""Si aplica, mencione el nombre de su equipo.""}",0,0,1,0,0,3,0,0,2018-09-21 16:10:20.0,2018-09-21 16:12:49.0
555,98,"{""en"": ""Position"", ""es"": ""Posición""}",0,"{""en"": ""What position do you play?"", ""es"": ""¿Cuál posición juegas?""}",0,0,3,0,0,0,0,0,2018-09-21 16:23:36.0,2018-09-21 16:23:36.0
556,98,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""First debut as a player"", ""es"": ""Primer debut como jugador""}",0,0,7,0,0,0,0,0,2018-09-21 16:44:21.0,2018-09-21 17:05:18.0
557,98,"{""en"": ""Shoots"", ""es"": ""Dispara""}",0,"{""en"": ""Specify how you shoot."", ""es"": ""Especifica cómo disparas.""}",0,0,4,0,0,0,0,0,2018-09-21 16:45:21.0,2018-09-21 17:38:16.0
558,99,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as an athlete."", ""es"": ""Especifique la fecha en que debutó como atleta.""}",0,0,7,0,0,2,0,0,2018-09-21 17:46:46.0,2018-09-21 17:47:55.0
559,96,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,5,0,0,2018-09-21 18:04:42.0,2018-09-21 18:08:02.0
560,87,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a wrestler."", ""es"": ""Especifique la fecha en que debutó como luchador.""}",0,0,7,0,0,0,0,0,2018-09-21 18:12:04.0,2018-09-21 18:12:04.0
561,239,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a coach."", ""es"": ""Especifique la fecha en que debutó como entrenador.""}",0,0,7,0,0,0,0,0,2018-09-21 18:16:24.0,2018-09-21 18:16:24.0
562,89,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,1,0,0,2018-09-21 18:18:54.0,2018-09-21 18:29:15.0
564,89,"{""en"": ""Goals Scored"", ""es"": ""Goles Marcados""}",0,"{""en"": ""How many goals have you scored"", ""es"": ""¿Cuántos goles ha marcado?""}",0,0,1,0,0,5,0,0,2018-09-21 18:29:05.0,2018-09-21 18:30:34.0
565,93,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a swimmer."", ""es"": ""Especifique la fecha en que debutó como nadador.""}",0,0,7,0,0,0,0,0,2018-09-21 18:41:21.0,2018-09-21 18:41:21.0
566,94,"{""en"": ""First Debut"", ""es"": ""Primer Debut""}",0,"{""en"": ""Specify the date when you debuted as a player."", ""es"": ""Especifique la fecha en que debutó como jugador.""}",0,0,7,0,0,4,0,0,2018-09-21 18:47:44.0,2018-09-21 18:48:01.0
567,100,"{""en"": ""On Rollers"", ""es"": ""Sobre Ruedas""}",0,"{""en"": """", ""es"": """"}",0,0,3,0,0,2,0,0,2018-09-21 19:25:12.0,2018-09-21 19:27:32.0
